bvid,aid,title,author,mid,description,duration,pubdate,created,view,danmaku,reply,favorite,coin,like,share,tag,typeid,typename,pic,arcurl,pts,arcrank,badgepay,search_keyword,collected_at
BV1mQ8XzpEse,114934801244002,执行力差不是因为懒，是太把「自己」当回事,进击的7师傅,3546813799861154,,2:56,1753790400,0,69,0,0,12,0,6,0,"执行力,#学习,#成长,#认知,#心理学,#自我成长,#思维,#强者思维,#认知觉醒,唠点心理话",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/00d103bb12fe1803fff12304c664e6948c33b3c4.jpg,http://www.bilibili.com/video/av114934801244002,0,,False,执行力差,1756708722
BV1RctHzuEFj,114975351770119,所有教你执行力提高的视频，都是在放屁，都是正确的废话！执行力的本质是训话潜意识。,北地王谌,644521337,所有教你执行力提高的视频，都是在放屁，都是正确的废话！执行力的本质是训话潜意识。,7:11,1754385248,0,329,0,1,5,0,6,0,"本质,废话,执行力",264,娱乐资讯,//i1.hdslb.com/bfs/archive/6ffde998d82a4e568aca169404099016df6ba9dd.jpg,http://www.bilibili.com/video/av114975351770119,0,,False,执行力差,1756708722
BV1yz4y17763,573448846,五步，杀死拖延症！提高行动力，拒绝颓废摆烂,Iris学姐,588364496,"五个方法让你彻底摆脱拖延症，迎来本该属于自己精彩美好的人生！

视频中的方法结合了我自己的经验和《拖延心理学》《终结拖延症》这两本书的内容，我在【学姐读书会】对这两本书有更深度的解读以及更多个人经验的分享，私信回复【读书会】即可获得加入方式，解锁全部100本好书，跟我一起实现全方位成长！",3:0,1689329400,0,111243,173,80,6337,0,6328,0,"心理学,博士,拖延症,自律,考研,经验分享,vlog,校园vlog,一起上岸吧,一起上岸吧2",208,校园学习,//i0.hdslb.com/bfs/archive/08e6550c126aeacbe1dbbb9908d78a75591fe514.jpg,http://www.bilibili.com/video/av573448846,0,,False,执行力差,1756708723
BV15De6zgEMv,115097573791473,我找到了执行力的关键（福格行为模型实践分享,万伯渊,1274633472,早睡早起，加油加油,9:43,1756292400,0,1618,5,21,204,0,77,0,"吐槽,模型,记录,执行力,生活记录,福格行为模型,随手记录我的生活碎片",208,校园学习,//i0.hdslb.com/bfs/archive/342409dbad2c8b9916a550400527f10ad207b924.jpg,http://www.bilibili.com/video/av115097573791473,0,,False,执行力差,1756708723
BV1yQ4y1G7Ee,707260282,提高执行力其实并不难，不要做思想的巨人行动的矮子,帝师-英雄,435527791,,3:30,1702634400,0,1327,0,0,34,0,15,0,执行力,21,日常,//i2.hdslb.com/bfs/archive/b459874b8acc8649583591db4a8e8335f33ceea5.jpg,http://www.bilibili.com/video/av707260282,0,,False,执行力差,1756708723
BV14dJwzHEVF,114522702483097,野心勃勃但缺乏动力的人一定要看看这期视频|建立个人系统人生真的会开挂,姜Dora在此,16385920,,10:7,1747566000,0,424811,1254,654,22658,0,19068,0,"逆袭,创业,赚钱,个人成长,职业职场,HBN,姜Dora,HBN万人抗老挑战,创造确定性",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/3dc347e696e592720998b79f0e11e043652f6d67.jpg,http://www.bilibili.com/video/av114522702483097,0,,False,执行力差,1756708723
BV1n4efzzE2c,115090242276008,《慢生产力》少做些事，才能成大事,东明讲书,324926545,"200万册畅销书作家
《深度工作》作者
卡尔·纽波特 重磅新作",52:55,1756206000,0,3773,2,20,168,0,98,0,"原创,学习,工作,读书,自用,深度工作,大理旅居,知识工作,慢生产力,走空书市",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/4e683e2fd9af314d4a5b29896bbb3dc355b493b8.jpg,http://www.bilibili.com/video/av115090242276008,0,,False,执行力差,1756708723
BV1aEegzDEKq,115061049983487,普通人逆袭第一步：练习提升执行力,沪上张叁金,3546957511396143,-,2:47,1755692575,0,237,0,0,24,0,9,0,"学习,经验分享,执行力,普通人逆袭,随手记录我的生活碎片",209,职业职场,//i2.hdslb.com/bfs/archive/0dd606ca6b9ba2001fd049e0150fb83b7f62d54b.jpg,http://www.bilibili.com/video/av115061049983487,0,,False,执行力差,1756708723
BV1jQ4y1p74x,704922870,如何快速停止胡思乱想？获得终生自省系统【打开心智】,歌白说Geslook,315846984,"间隔一个多月没有更新了。

其实并不是不想更新，而是非常想更新，但总被生活狠狠地扯住手脚。

不知道大家是否遇到过这种情况，每天早上起来都是自己的目标，但上了个厕所，拿起手机。

一切就不是自己说了算了。而是锻刀、冲地毯、切马蹄、洗游泳池说了算。

唉~ 继续努力继续努力。这期做完火速开下一期",19:23,1697954673,0,581178,3602,1000,38675,0,34123,0,"愤怒,心理,效率,心理健康,抑郁,焦虑,心智,胡思乱想,精神内耗,万物研究所,万物研究所·第11期",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/2bf87300adb123c066ca65e36c235bf4f941e15f.jpg,http://www.bilibili.com/video/av704922870,0,,False,执行力差,1756708723
BV1YNdnYxEgd,114300102383337,你懒吗？我觉得我是有点懒，如何克服我们的懒？《反惰性》可能会有更多可能的人生,爱me悦me,3546651184597875,,21:58,1744600800,0,5685,2,4,471,0,162,0,"人生,努力,学习,读书,心理学,惰性,提升,YouTube,正经的知识又增加了,万物研究所·春日探索企划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/99a7db1221fd128a2cae3bde27663b3eb5de0438.jpg,http://www.bilibili.com/video/av114300102383337,0,,False,执行力差,1756708723
BV1guP7evEdx,114070824951654,越努力越痛苦？奋斗教育没告诉你的,看见Real,3546734699481956,,9:48,1740584634,0,401043,857,1356,27523,0,25137,0,"哲学,高考,心理,个人成长,校园学习,认知觉醒,社科·法律·心理,新年新知识,2025哔哩哔哩迎春会,内卷自救指南,焦虑型努力",208,校园学习,//i0.hdslb.com/bfs/archive/49c6d3ef50be947448e14fb05946698ab3be209c.jpg,http://www.bilibili.com/video/av114070824951654,0,,False,执行力差,1756708723
BV1LJhrzzEbb,115120994783211,【中英+文稿】你正在变强大的迹象 | 只是自己还没察觉,思维火种,3546782806051173,"中英对照文稿请在图文置顶动态找!

真正的成长往往悄无声息，就像深夜独自做出的选择，或是那些无人喝彩的小决定。许多人陷入比较陷阱，总觉得自己进步太慢，却忽略了那些微妙的转变：开始远离消耗能量的关系，不再强迫自己假装快乐，对话时不再急于证明价值——这些才是内心强大的真实迹象。

成长常伴随着不适感，因为改变正在重塑你的神经系统。阶段性麻木或情绪崩溃可能正是蜕变的证明，说明旧模式正在瓦解。当你不再用外在成就衡量自己，反而能静心投入过程时，恰恰是最有力的成长时刻。记住，真正的进步不需要烟花庆祝，它藏在那些只有你",52:12,1756607429,0,722,0,0,27,0,17,0,"人生思考,心灵治愈,自我提升,生活哲学,情绪管理,内心强大,积极心态,成长感悟,个人成长,心理成长",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/bb3b0be9a8c866e447f6da6e7630b2b47d55907e.jpg,http://www.bilibili.com/video/av115120994783211,0,,False,执行力差,1756708723
BV1YDhkzTEJK,115122152415175,【中英+文稿】只用一支笔改变人生的10种方法 | 帮你理清思路、提升效率,超级个体之路,455251570,"中英对照文稿请在图文置顶动态找!

一支笔就能改变你的生活。视频分享了10种写作方法，包括从昆汀·塔伦蒂诺和酷玩乐队主学到的两个独特练习，这些方法能帮你改善人际关系、梳理思绪。  

具体技巧包括：通过&quot;厌恶清单&quot;释放情绪，自由写作清空大脑，&quot;爆发清单&quot;捕捉灵感，用&quot;成就清单&quot;提升自信，手写文字强化记忆，记录生活片段追踪成长，饮食日记管理健康，每日三件要事聚焦目标，以及习惯追踪培养自律。  

作者建议从简单入手，先用纸笔培养习惯。虽然后期使用了电子工具整理文档，但强调这些方法的核心在于坚持实践，而非设备",7:10,1756624930,0,818,0,2,82,0,26,0,"健康生活,时间管理,生活技巧,自我提升,情绪管理,习惯养成,写作技巧,个人成长,效率提升,手写笔记",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/ec5bbb6d880742f07dd59a76e6fd8ef7aa29dc7d.jpg,http://www.bilibili.com/video/av115122152415175,0,,False,执行力差,1756708723
BV1Fs4y1L749,950306699,啥都不干也很累？你需要树懒都能学会的精力管理法！,王阿华的解忧平行宇宙,314021327,"人类是唯一会过劳死的动物，
搞懂这些，让你元气满满，工作玩耍都得劲！",9:28,1677757493,0,1334607,2315,1617,94357,0,111816,0,"今天也要好好工作,精力,疲劳,累,脑科学,科普,个人成长,自我提升,心理学,精力管理",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0d6b128b9778583826e027b2b7f9f34ca093f45d.jpg,http://www.bilibili.com/video/av950306699,0,,False,执行力差,1756708723
BV1uZ421p7rF,1155425343,关于执行力与幸福感 别让欲望悬挂在你的头顶,美香煎饼,18338105,,10:23,1717327200,0,51999,148,269,2766,0,4603,0,"学习,心理,工作,职场,就业,经验分享,执行力,观点,自我提升,525心理健康日,今天也要爱自己",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/fe620fd75476823343a6ed18cad8b85e69d9d16a.jpg,http://www.bilibili.com/video/av1155425343,0,,False,执行力差,1756708723
BV1CP4y1H7SB,892535566,【快感上瘾?】如何欺骗大脑做困难的事!,帅soserious,66391032,"大家喜欢这个视频的话别忘了一键三连哦！
新来的小伙伴，别忘了点击&quot;关注&quot;
咱们下期见~",9:31,1640487603,0,3321930,9252,3783,205691,0,259792,0,"2021健身日记,健身,减肥,减脂,多巴胺,快感,自律,瘦身塑形,习惯,瘦身",164,健身,//i0.hdslb.com/bfs/archive/4a0175709f61894c329d1fdfc6a9e5ee4babf8a1.jpg,http://www.bilibili.com/video/av892535566,0,,False,执行力差,1756708723
BV1qW4y1Z7rK,955532909,如何拥有恐怖执行力，精通行为规律哲学,记忆宫殿宁梓亦,129860965,一个给你带来深度思考的作者。交流QQ群：285907006,12:38,1688448295,0,77877,179,139,6690,0,4891,0,"哲学,知识,心理学,社会,情感,人际关系,价值观,考研,规律,精神内耗",208,校园学习,//i0.hdslb.com/bfs/archive/0d959f6ee2de074b0907ae5a486431fa335ade4b.jpg,http://www.bilibili.com/video/av955532909,0,,False,执行力差,1756708723
BV1e54y1m7We,839141552,为什么你的粗心反反复复改不了？｜自我提升｜职业规划,鹿懂懂,494096334,"这道题我会！只是粗心
我也从小粗心，一路斗争、摸索、改进。分享我对反反复复粗心的看法和建议，希望能帮到大家",8:9,1597118437,0,71624,596,417,3059,0,3941,0,"知识分享官招募令·第五期,知识分享官,职场,学习,学生党,职业规划",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/8d275e0ed3b0d444497d79f93b9826d0f9a60419.jpg,http://www.bilibili.com/video/av839141552,0,,False,执行力差,1756708723
BV1rv41117Pb,244543103,杀死拖延症的最快方法！我做事比喝水都快 | 逼你自律,杨真直,547173382,"杀死拖延症的最快方法！我做事比喝水都快 | 逼你自律
宝贝们猛烈三连，冲啊！！！！",4:35,1600253583,0,2518362,9740,3195,126406,0,169714,0,"知识分享官,学习心得,经验分享,考试,校园,自律,拖延症",208,校园学习,//i1.hdslb.com/bfs/archive/03a444489710f413cfb3526e541a3b5cc482cfae.jpg,http://www.bilibili.com/video/av244543103,0,,False,执行力差,1756708723
BV16a4y1C7Qz,666870285,【反心流】没热情？易疲倦？是大脑中了Debuff,王阿华的解忧平行宇宙,314021327,-,15:18,1706274013,0,1501562,5998,2280,108641,0,126061,0,"心理学,脑科学,动力,疲倦,自我提升,心流,倦怠,万物研究所",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/cbfdbaa1d6c30ad040a9810be7e3e1f08637f2de.jpg,http://www.bilibili.com/video/av666870285,0,,False,执行力差,1756708723
BV1B4hizbEka,115117958110246,提升执行力的终极法则:负熵效应,情绪心理百科,668132250,-,2:15,1756560711,0,178,0,0,5,0,4,0,"学习,心理学,思维,执行力,管理,低能量",21,日常,//i0.hdslb.com/bfs/archive/62c3473106caa5aea54f916228c4c61951273dd5.jpg,http://www.bilibili.com/video/av115117958110246,0,,False,执行力差,1756708723
BV1b5hJzYEHg,114952568310567,内卷，焦虑，请读王阳明吧！拥有王阳明这样一种心态，你也能很厉害！,凌晨之狼,3493110556396247,"内卷，焦虑，请读王阳明吧！
拥有王阳明这样一种心态，
你也能很厉害！",35:28,1754389140,0,108837,180,67,3698,0,2259,0,"哲学,人生,传统文化,王阳明,人文历史档案馆",228,人文历史,//i1.hdslb.com/bfs/archive/67440d63c966a91ced4ddca7ab363cd800bfefec.jpg,http://www.bilibili.com/video/av114952568310567,0,,False,执行力差,1756708723
BV1m4MsznE3q,114685005404929,做事时总忍不住刷短视频?大冰有招治,大冰聊天精选,3546891952327550,-,8:23,1749954337,0,160602,90,442,16485,0,13603,0,"学习,心理,职业,职场,社会,专注,大冰,提升,哔须有此行,旅行攻略UP主激励计划",21,日常,//i2.hdslb.com/bfs/archive/da3ae858765b92f2124adb0823b28cf09eef79e2.jpg,http://www.bilibili.com/video/av114685005404929,0,,False,执行力差,1756708725
BV1g4421o7bg,1756653177,【大脑解冻】脑力劳动中，如何深度激活大脑，拉满状态,王阿华的解忧平行宇宙,314021327,-,8:9,1725266878,0,1406253,1290,935,115051,0,95139,0,"科普,效率,脑科学,自我提升,专注力,个人成长,内耗,万物研究所,万物研究所·夏日探索计划",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/f8486977286ce954e6eb7088c78d78bc6ed691b3.jpg,http://www.bilibili.com/video/av1756653177,0,,False,执行力差,1756708725
BV1jKNBzhEME,114698292830025,《毛选》：真正拉开人与人之间差距的，是执行力,顶层认知,3546885474224374,-,6:6,1750165800,0,18116,4,7,1312,0,1129,0,"科普,人文,社会,执行力,自我提升,个人成长,认知思维,必剪创作,万物研究所,2025科学很可爱",21,日常,//i1.hdslb.com/bfs/archive/f3a20bfde54c3d4308fe6906edc38e55b8dfa24b.jpg,http://www.bilibili.com/video/av114698292830025,0,,False,执行力差,1756708725
BV1RP4y1S76T,903613610,「经验性回避」陷入内耗，自责却行动力低下的底层原因｜如何走出来？,若灵心理,386364189,"经验性回避发生在当一个人不愿意与特定的个人经验（如身体感觉、情绪、思考、记忆、行为倾向）保持接触而试图改变这些经验，尽管这么做完全没有必要（Hayes &amp; Wilson ）。
 
这样的企图往往会使原本希望避免的经验在频率和强度上反而有所增加（Wenzlaff &amp; Wegner，2000）。",7:57,1670575582,0,510236,2198,944,31697,0,23611,0,"社科人文分享官·第二期,社会观察局,心理学,心理,焦虑,自责,行动力,学习",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/0d4b68999b28a557051631314c9920996b2f2257.jpg,http://www.bilibili.com/video/av903613610,0,,False,执行力差,1756708725
BV12T4y1e7Tf,937780160,"根治不想学,不自律！3个词让你学到上瘾,学习效率超级加倍！从自控力极差学渣，到超级自律的学神！",硬核学长2077,1195497797,"破除不想学习，想要无痛自律，你只需要3个词：
见识、胆量、方法

如果没有见识，就很容易有幻觉。你看不到，学习是人类的天性，也不懂得如何激发这个天性
如果没有胆量，你就会很害怕失败。一想到学习，你就觉得非常可怕，只想临阵脱逃
如果没有方法，你学习的时候，既辛苦，又徒劳。迟早会心生厌倦，不想继续学习。

这期视频，学长就会把学生分为3类，分别告诉你，每个阶段是什么、为什么、怎么做，让你彻底破除不想学习，学习效率超级加倍。
让你从从自控力极差学渣，到超级自律的学神！

视频名称：https://www.you",24:13,1648896976,0,258488,2345,931,15096,0,18333,0,"学习帮帮团,考试,考研,大学,知识,校园学习,校园,高考,学习方法,学习,高中,心理学",208,校园学习,//i2.hdslb.com/bfs/archive/2502204cf15717506db56cf6b0b6a0099334a259.jpg,http://www.bilibili.com/video/av937780160,0,,False,执行力差,1756708725
BV1bwaJzvE7G,115126967470141,高中那些没苦硬吃的行为,嘟嘟耶耶包,3546680846714938,-,1:57,1756698205,0,59,0,0,0,0,1,0,"高考,高中,学习,技巧,规划,行为,经验分享,高效学习,高中学习方法",208,校园学习,//i2.hdslb.com/bfs/archive/d0954264961b0279f35544d8927abaf8cdfdf735.jpg,http://www.bilibili.com/video/av115126967470141,0,,False,执行力差,1756708725
BV1K5jmzTEqH,114574191820822,你真的会思考吗？《思考，快与慢》，这本诺贝尔经济学奖获得者写的书，将颠覆你对“思考”的认知，彻底提升你的思考力！,在书页间旅行,339832817,你是否也常常依赖直觉，却发现决策频频失误？是否感觉自己的思考方式总有些“想当然”？本期视频将带你精读诺贝尔经济学奖得主丹尼尔·卡尼曼的传世巨作《思考，快与慢》。我们将深入剖析大脑中“系统1”（快思考）和“系统2”（慢思考）的运作机制，揭示那些隐藏在我们日常生活中的认知偏见和决策陷阱。通过这期视频，你将不仅理解这本书的精髓，更能学会如何识别并克服思维定式，提升判断力，从而做出更明智、更理性的选择，让你的人生决策少走弯路！,39:26,1748263907,0,104782,73,194,6698,0,3026,0,"人生,学习,记录,读书,心理学,书籍,读书分享,人生智慧,好书分享,个人成长",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/7e2d2e62f9a58b60a964bda978ba44fd04a312d8.jpg,http://www.bilibili.com/video/av114574191820822,0,,False,执行力差,1756708725
BV1VqhmzHEQ9,115106331500031,执行力差的人总是在过临时状态的生活，,上官木檀,1896995353,-,1:23,1756383519,0,24,0,1,0,0,3,0,"人生,正能量,记录,职场,执行力,生活记录",21,日常,//i2.hdslb.com/bfs/archive/fc6cea9b80dab4a3c2d6d1c536913b7b64aa35d9.jpg,http://www.bilibili.com/video/av115106331500031,0,,False,执行力差,1756708725
BV15R4y1R7jU,346452324,魏书生老师讲如何磨练意志力,魏书生老师的学委,382671971,-,9:7,1665552724,0,258114,671,587,25821,0,17828,0,"超击突破UP主激励计划,考试,教育,意志力,学习,成为更好的自己",208,校园学习,//i2.hdslb.com/bfs/archive/0369f601f0fafa50786217de600403346176a53d.jpg,http://www.bilibili.com/video/av346452324,0,,False,执行力差,1756708725
BV1G53RzQErP,114800935900559,【教科书级病例集】高一数学40分，目标清北｜踩过所有大坑：不做题，畏难退缩，执行力差，担心努力没有结果｜高三醒悟准备自救,Heshawn高中数学何帅,68554357,完美病例。,20:25,1751723594,0,9994,5,27,876,0,484,0,"数学,高考,高考数学,高中,高中数学,自学,学习方法,bilibili高考季,2025 哔哩哔哩高考",208,校园学习,//i2.hdslb.com/bfs/archive/1af3c1548f953f96f17c1490c99edb1d2783f9b9.jpg,http://www.bilibili.com/video/av114800935900559,0,,False,执行力差,1756708725
BV1MntfekEp8,113168865166618,顶级J人｜必须试试这2个很强的高效率法则,致91岁的双胞胎,673886002,-,2:26,1726820188,0,267933,59,252,28362,0,36251,0,"高效率,干货,经验分享,什么是你期待的生活？",201,科学科普,//i2.hdslb.com/bfs/archive/d7081ca5a304b5753f440e54737a804f56eef6bb.jpg,http://www.bilibili.com/video/av113168865166618,0,,False,执行力差,1756708725
BV1w9SXYHE9h,113406044603213,执行力最差的是劳动法！,徐五涛,1795711734,-,0:32,1730439143,0,405236,129,1023,6287,0,73595,0,"职场,执行力,劳动法,今天也要好好工作,技术人儿来报道！",209,职业职场,//i2.hdslb.com/bfs/archive/de254dc3b2d6d4fc09f389477a0e199972eff90e.jpg,http://www.bilibili.com/video/av113406044603213,0,,False,执行力差,1756708725
BV1JDe2zeEpe,115099805161146,为什么边努力边痛苦?我发现大多数人把目标和路径搞反了!,林林Eileen,14803693,"一切故事从2023年带爸爸的那趟旅行开始
从动念到行动 到形成正反馈
又一次感受到了自己的生命力",9:27,1756285473,0,175597,264,190,5239,0,5984,0,"努力,成长,学习,行动力,个人成长,内驱力,内耗,暂停实验室,有效努力",201,科学科普,//i2.hdslb.com/bfs/archive/f9b1d0f14d80e8be320d9a0b2d191c211b07342a.jpg,http://www.bilibili.com/video/av115099805161146,0,,False,执行力差,1756708725
BV1hQuKz5ExX,114832158231230,【中英+文稿】如何一整天都保持动力 | 用科学方法激发持续行动力,思维火种,3546782806051173,为什么晚上充满动力，早上却提不起劲？这个视频揭秘了你“晚睡励志、早起摆烂”的背后心理机制，教你如何把夜间的热血计划转化为早晨的实际行动。内容包括：✨夜间动力的来源 ✨大脑早晚差异 ✨3个实用技巧建立持续行动力。适合想要摆脱拖延、提升自控力的你！,11:9,1752199967,0,242805,148,179,35232,0,42932,0,"拖延症,时间管理,生活技巧,学习动力,自控力,行动力,科学方法,个人成长,效率提升,早起困难",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/f42c20eb9896f9b6003d291d792235a36c89f747.jpg,http://www.bilibili.com/video/av114832158231230,0,,False,执行力差,1756708725
BV1wk4y1E7uU,740623002,人类最关键的优势，是“自控行为”（行为带来效能，效能改变人生）,硬核的HeyMatt,239688446,,6:1,1682683200,0,126022,118,282,3918,0,5955,0,"效率,自律,时间管理,清醒,经验分享,竞争力,精力管理,人生发展,星海计划,抗拒诱惑,社会洞察计划",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/9cc7db70ee7094d1df36472984ee0e71cc06a3e1.jpg,http://www.bilibili.com/video/av740623002,0,,False,执行力差,1756708725
BV1Ch411j7Bb,227901213,拖延症拯救指南：多哄哄自己,你的同桌狗兄,251395733,-,13:43,1682326113,0,194284,1678,692,12976,0,18045,0,"高效,学习,心理,帅哥,拖延症,时间管理,自我激励,生活记录,随手记录我的生活碎片,生活万花筒6.0·沸腾吧！青年,行动力提升,任务执行技巧",21,日常,//i0.hdslb.com/bfs/archive/eb13d3448c2a5b35d67f01c462dbbe5209c4832a.jpg,http://www.bilibili.com/video/av227901213,0,,False,执行力差,1756708725
BV1rHhmzaEwE,115106298005077,Sarah GUO：执行力就是AI时代最大的护城河,EGO日记,3546738583406946,AI时代已经拉开序幕，单纯的技术崇拜正在退潮。未来的赢家，将不再是那些仅仅手握最强模型的公司，而是那些拥有最清晰的愿景、最贴近用户的产品以及最坚定不移的执行力的团队。因为当浪潮退去，唯有由卓越执行力构筑的坚固堤坝，才能抵御时间的侵蚀，成为企业最持久、最可靠的护城河。,23:52,1756382839,0,606,0,1,76,0,21,0,"学习,编程,人工智能,AI,护城河,品质,执行力,未来世界,AI时代,万物研究所",231,计算机技术,//i0.hdslb.com/bfs/archive/3c3cf3ee934576b4db4476d83ff07241d1a8919a.jpg,http://www.bilibili.com/video/av115106298005077,0,,False,执行力差,1756708725
BV1V1eLzqEBb,115081098633097,如何保持一整天的动力（这个方法有效）,YouTube精选速递,36141489,"你是否曾在夜晚感到动力十足——仿佛已经准备好改变人生——但第二天早上，所有的动力却……消失了？
你并不孤单，而且你也不懒惰。

在本视频中，我们将剖析为什么你晚上感觉动力十足，但第二天却失去了动力，你的大脑究竟在发生什么，以及如何最终将深夜的计划转化为真正的早晨行动。

你将学习：
✅ 夜间动力背后的心理学
✅ 为什么你的大脑在夜间和早晨的感觉不同
✅ 如何构建即使在疲惫时也能发挥作用的简单系统
✅ 3 个切实可行的技巧，让你即使在精力不足的日子也能保持动力

source：LQZDEfbjOEc",3:43,1755998378,0,10368,6,12,1864,0,1287,0,"励志,学习,方法,动力,经验分享,保持动力",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/2e8c03a1d6f6f173727df4736b4d7679910ce90b.jpg,http://www.bilibili.com/video/av115081098633097,0,,False,执行力差,1756708725
BV1XG4y1K73K,821309723,摆烂太久会变蠢！五步快速恢复学习力，走出低谷期！,三多同学-,626534242,长期摆烂后，如何快速恢复学习力？,3:47,1675430309,0,828370,845,770,62907,0,64284,0,"今天也要好好工作,摆烂,自律,开学,学习方法,逆袭,经验分享,自我提升",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/f957f1bb653142ff78eafceb47225fa872accb00.jpg,http://www.bilibili.com/video/av821309723,0,,False,执行力差,1756708725
BV1yQ4y1G7Ee,707260282,提高执行力其实并不难，不要做思想的巨人行动的矮子,帝师-英雄,435527791,,3:30,1702634400,0,1327,0,0,34,0,15,0,执行力,21,日常,//i2.hdslb.com/bfs/archive/b459874b8acc8649583591db4a8e8335f33ceea5.jpg,http://www.bilibili.com/video/av707260282,0,,False,执行力差,1756708725
BV1ckhqzMEbv,115117136023477,避免间歇性堕落，长期保持强大且稳定的动力：分清「假欲望与真目标」,无限进化的Doria,3546587456342714,,14:21,1756548401,0,4353,3,6,407,0,217,0,"励志,成长,习惯,思维,认知,经验分享,行动力,深度思考,底层逻辑,唠点心理话",124,社科·法律·心理,//i0.hdslb.com/bfs/archive/f4c2df5da441815b28773d2ab8e236ee8fc5515a.jpg,http://www.bilibili.com/video/av115117136023477,0,,False,执行力差,1756708726
BV1EF4m1w7Ew,1203512821,【深度】缺钱和忙碌如何把你我拉入深渊......如何打破稀缺的恶性循环,一知君,1780540121,"丹尼尔·卡尼曼最推崇的行为经济学新作《稀缺》
揭示了一个现实的真相：穷困之人会永远缺钱，而忙碌之人会永远缺时间。
穆来纳森研究发现，缺钱和缺时间只是表面现象，稀缺会俘获我们的大脑，渐渐让我们失去认知能力和执行控制力，变得更加愚笨和冲动。
提出了以“余闲”牵制稀缺的应对之法。只有对“带宽”进行合理的规划和管理，我们才有可能从稀缺走向富足。",33:54,1714123800,0,5139307,2528,677,52052,0,34372,0,"转转,心理学,社会,财经,二手,回收,世界读书日,二手手机,消费主义,闲置",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/52b3a3f1659a3223eaa7bea9fe9eab9952e28c78.jpg,http://www.bilibili.com/video/av1203512821,0,,False,执行力差,1756708726
BV1jsuuz8Ep2,114832896429962,顶级执行力的核心是什么？ 「即时反馈循环」,认知进化的X,40178433,,5:6,1752323400,0,1236,0,3,268,0,67,0,"励志,核心,学习,训练,职场,创业,执行力,知行合一,认知提升,万物研究所,2025科学很可爱",124,社科·法律·心理,//i2.hdslb.com/bfs/archive/8527fe49c75f314db21307f692e3f55ab139d4ab.jpg,http://www.bilibili.com/video/av114832896429962,0,,False,执行力差,1756708726
BV1QvbQzHEFC,114913645238017,「早起」去做清晨的霸主，全天高质量。拒绝破窗效应，拒绝破罐子破摔！去超越，去逆袭，去奋斗！［看长视频，培养专注力］无废话，适合循环播放，重塑大脑&amp;潜意识｜,拓荒者说-下饭长视频,437325981,-,20:54,1753443495,0,5745,2,11,521,0,223,0,"励志,成功,学习,逆袭,自律,改变,早起,考研,执行力,行动力",124,社科·法律·心理,//i1.hdslb.com/bfs/archive/728c330cc983d8e91725d03a0c1f88001954eb4d.jpg,http://www.bilibili.com/video/av114913645238017,0,,False,执行力差,1756708726
BV1T4421f7Yd,1756476481,天涯神贴: 精神内耗·大脑关停术,天涯神贴_升维珍藏,78176056,"天涯时代，大神云集，留下文字时代，诸多经典作品，如今，在公域，很多隐学神贴已经无法看到了。隐学思想开了一扇窗户，能让我们看到不一样的东西，听到不一样的声音，看待事物会有不同的观点、认知，这就足够了。

天涯虽倒，近12亿字数的絶版帖子1000篇合集，其中精华部分210篇合集。响应众多粉丝号召，九哥我给大家一并整理出来了，是目前蕞荃面的资料合集(包括帝王术、底层翻身秘术、金融、权谋、xuan学、中翳、叭字、鬼hun、神预册等等)。
【关㊗️后，自动发送获娶渠道】",8:44,1723092808,0,73539,71,149,4910,0,2505,0,"认知,自我提升,天涯神贴,自我改变,控制大脑,精神内耗,内耗型人格,社会观察局,摆脱内耗,天涯神贴合集,请回答这个时代3.0",228,人文历史,//i2.hdslb.com/bfs/archive/925a617e10ec9bd71204c2884a984b4e9e8b8756.jpg,http://www.bilibili.com/video/av1756476481,0,,False,执行力差,1756708726
BV1vheRzJEyb,115088329541121,野心勃勃却没有执行力的破解之道＃天涯神贴＃认知＃执行力＃主次矛盾＃惯性思维＃,九哥久传秘学,3546940969061126,-,2:44,1756108633,0,27,0,0,4,0,0,0,"矛盾,思维,执行力",21,日常,//i0.hdslb.com/bfs/archive/cecf4de32d7b3ee55c3a9b03995e6e4b91ecef7f.jpg,http://www.bilibili.com/video/av115088329541121,0,,False,执行力差,1756708726
